"filename", "language", "C#", "Markdown", "XML", "JSON", "Properties", "comment", "blank", "total"
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_4r4li3l0_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_4r4li3l0_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_4r4li3l0_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_4wbpa2mz_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_4wbpa2mz_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_4wbpa2mz_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_4ykfjcti_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_4ykfjcti_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_4ykfjcti_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_5mdjzw2a_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 82
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_5mdjzw2a_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_5mdjzw2a_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_5pyygvu1_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_5pyygvu1_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_5pyygvu1_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_amkqytkq_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_amkqytkq_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_amkqytkq_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_aoewnvbe_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_aoewnvbe_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_aoewnvbe_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_azyye23s_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_azyye23s_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_azyye23s_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_b1nsfnlp_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_b1nsfnlp_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_b1nsfnlp_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_bibrhvnx_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 82
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_bibrhvnx_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_bibrhvnx_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_c2njdxts_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_c2njdxts_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_c2njdxts_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_cef0nuct_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 82
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_cef0nuct_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_cef0nuct_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_corkxbon_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_corkxbon_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_corkxbon_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_cvdguapx_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_cvdguapx_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_cvdguapx_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_d5ju1l5y_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_d5ju1l5y_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_d5ju1l5y_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dhl1hw2f_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dhl1hw2f_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dhl1hw2f_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_di2bg4f0_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_di2bg4f0_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_di2bg4f0_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dj31b51m_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dj31b51m_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dj31b51m_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dsmuj4x2_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dsmuj4x2_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dsmuj4x2_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dy5mqma2_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dy5mqma2_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dy5mqma2_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dyglifi2_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dyglifi2_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_dyglifi2_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_eilmvckx_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_eilmvckx_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_eilmvckx_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_exq2swh4_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 82
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_exq2swh4_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_exq2swh4_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_fi4gqplr_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_fi4gqplr_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_fi4gqplr_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_fpbqxzaf_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_fpbqxzaf_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_fpbqxzaf_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_glxke43s_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_glxke43s_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_glxke43s_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_gw3wwbrw_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_gw3wwbrw_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_gw3wwbrw_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_h1hpemxc_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_h1hpemxc_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_h1hpemxc_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_hmwqemvo_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_hmwqemvo_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_hmwqemvo_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_hurpvzt1_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_hurpvzt1_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_hurpvzt1_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_i4yp1mql_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_i4yp1mql_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_i4yp1mql_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_iehboesx_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_iehboesx_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_iehboesx_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ieiger4u_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 82
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ieiger4u_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ieiger4u_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ioewq04q_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ioewq04q_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ioewq04q_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_j0xxksig_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 76, 0, 0, 0, 76
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_j0xxksig_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_j0xxksig_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_jat5esxy_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_jat5esxy_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_jat5esxy_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_jdatfxxb_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_jdatfxxb_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_jdatfxxb_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_kdznilla_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 82
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_kdznilla_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_kdznilla_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_kszqrfsw_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 82
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_kszqrfsw_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_kszqrfsw_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_l1hgujpk_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 76, 0, 0, 0, 76
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_l1hgujpk_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_l1hgujpk_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ll15oyo5_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ll15oyo5_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ll15oyo5_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_llwchcws_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_llwchcws_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_llwchcws_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_llypnbc3_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_llypnbc3_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_llypnbc3_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_lseaiibo_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_lseaiibo_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_lseaiibo_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_n2gkbzgm_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_n2gkbzgm_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_n2gkbzgm_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_odsmdje2_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_odsmdje2_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_odsmdje2_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ovtzultd_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 82
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ovtzultd_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_ovtzultd_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_oxwlkaox_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 86, 0, 0, 0, 86
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_oxwlkaox_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_oxwlkaox_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_p1gntrq4_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_p1gntrq4_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_p1gntrq4_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_p3xvhdb1_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_p3xvhdb1_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 22, 0, 0, 0, 0, 22
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_p3xvhdb1_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_pwyskcvf_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_pwyskcvf_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_pwyskcvf_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_pythisgv_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_pythisgv_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_pythisgv_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_r0adj4kd_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 82, 0, 0, 0, 82
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_r0adj4kd_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_r0adj4kd_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_rd0x23x2_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 94, 0, 0, 0, 94
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_rd0x23x2_wpftmp.csproj.nuget.g.props", "XML", 0, 0, 23, 0, 0, 0, 0, 23
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_rd0x23x2_wpftmp.csproj.nuget.g.targets", "XML", 0, 0, 6, 0, 0, 0, 0, 6
"c:\Users\chris\source\repos\Cell\Cell\obj\Cell_recixlid_wpftmp.csproj.nuget.dgspec.json", "JSON", 0, 0, 0, 90, 0, 0, 0, 90
